,F_max,C_half,k,F_b,DriftSlope,Fluorophore
L17,99.47610957504003,53.99972644686508,0.5025144198099221,2651.4938347415973,0.7811660002802063,FAM
L18,14.174534467606065,53.99999999321387,0.5089004049317714,2675.156298251992,0.6660042912588836,FAM
L19,1.4529229053271422,53.9998864438504,0.500440418424151,2669.366280689151,0.7858735400914706,FAM
L20,67.71090792684095,53.99983707541231,0.5007770289661866,2658.6190720360723,0.8487318816610876,FAM
L21,16.019398012040483,53.99996812366735,0.5002543190439063,2664.6049929519254,0.8206031561853313,FAM
L22,3.3186470284751977,53.99997308676978,0.5005557372368079,2648.429428188663,0.9652677461597227,FAM
L23,48.452313228866046,53.999890800100886,0.5055169775190881,2644.461675652623,0.8635542606785714,FAM
L24,0.22800158079863309,53.999914375558696,0.5001593986841368,2700.774446962009,0.8318323075358189,FAM
M1,28.293111034236063,53.99993292471589,0.5090295350461299,2722.9534685273056,0.45666196385875363,FAM
M2,77.70891816261269,53.99982525278249,0.5039603752141448,2741.338037686764,0.78902890758934,FAM
M3,2.337473766722036,34.55486931819454,0.500000000062538,2728.8408299689577,0.3505335253411164,FAM
M4,0.6668932059612587,53.999998202318764,0.5000993993553811,2763.8518520573098,0.6012021181553323,FAM
M5,14.436348561333944,53.999981945129235,0.5036208694503044,2728.0431602147446,0.7873934380171409,FAM
M6,4.948320198547492,53.99999452409759,0.5013044621136199,2746.8644082299556,0.865055495898831,FAM
M7,38.76208215397992,53.99991445812274,0.510096411834456,2733.272331262217,0.7514419173808892,FAM
M8,73.06493802840419,53.99983194286591,0.5096782302433691,2741.283141204305,0.7818030426142807,FAM
M9,4052.3145834173993,51.981503879641004,0.7667913570967577,2739.394119443657,0.583708688782075,FAM
M10,0.28246463636639874,53.99815557448758,0.5005984925436705,2739.5769277684685,0.6696962110327151,FAM
M11,8.805162945990446,53.99998257748337,0.5007115492192428,2732.6411855440188,0.7426328522241434,FAM
M12,40.47084790509052,53.99990854834303,0.511035075177617,2709.8475504516737,0.725830786680152,FAM
M13,42.657175166691445,53.999900512170434,0.5111746910245162,2718.638649757437,0.721361495320882,FAM
M14,8.053724983936036,53.99998871707849,0.5020714812412678,2712.3861598601957,0.8463386586584617,FAM
M15,22.854201477869537,53.999976166095664,0.5058319011590742,2720.032005051166,0.7673304332883291,FAM
M16,0.05876674794127723,53.99982122304383,0.5001814485372734,2711.377881378991,0.7451503043425448,FAM
M17,51.395200488816386,53.99987692542923,0.5023728432895247,2690.439076663984,0.743646824201442,FAM
M18,7.640427620533728,53.99998832076189,0.5014054164140996,2687.848298490507,0.8381284591090895,FAM
M19,15.618742721328431,53.9999787055038,0.5040381781630805,2701.680486476125,0.8912660067287119,FAM
M20,0.0900002457725293,53.99999976581002,0.5000388776686795,2694.8812286567336,0.7546187391212656,FAM
M21,6.857186102247397,53.99998197624198,0.5020619373993154,2709.870404883566,0.8261306128066059,FAM
M22,15.769539800723123,53.99999428459413,0.5041902581108284,2687.105987950563,0.8458481494089088,FAM
M23,8.230030795436619,53.99998887456387,0.5019587075263191,2712.4257438516956,0.8610695117245443,FAM
M24,13.256857322100075,53.999990168988134,0.501549720840259,2711.4702369535444,0.8160799439069271,FAM
N1,143.44180797004435,53.99963198286432,0.5076546884871487,2710.9493317591678,0.6081061903173016,FAM
N2,5243.260389271148,49.131527802611956,0.5000000000022297,2745.2301012722683,0.49542682891054296,FAM
N3,8.734780093365885,53.99999493640139,0.5000794051327241,2724.199267627309,1.1160717062419894,FAM
N4,22.495815678894644,53.99995198966649,0.5000945309298306,2696.700148026577,0.9633395316697961,FAM
N5,17.571761854207978,53.99998644651575,0.5052470496683263,2722.1770089233187,0.6959069498912962,FAM
N6,6331.749383749808,48.98532223097408,0.5000000000000001,2688.9014845514894,0.8003274306897245,FAM
N7,45.00187605373128,53.99989723285639,0.5038959284109309,2690.5832230215847,0.753408377470879,FAM
N8,1.194140648990043,53.9878282030216,0.5000000492920247,2693.7716575465233,0.8242488563572453,FAM
N9,6.5502260182174155,53.99955886930539,0.5018125995862691,2680.6797185769897,0.8141062932162239,FAM
N10,0.6221868361073746,53.9999315805918,0.5001845510735454,2712.7398338077455,0.7307248485031778,FAM
N11,49.96473756707496,53.99988750023423,0.5126869965775461,2673.507992246189,0.7192056993286835,FAM
N12,114.72192636431168,53.99957202500946,0.5000049784218801,2689.6510151635907,0.7566198440943431,FAM
N13,18.99947750236322,53.999959393196654,0.5008618189401238,2703.6439212537566,0.7628153511383717,FAM
N14,100.05232568172642,53.999728759081954,0.5005247683058602,2704.7605572486277,0.7953466622643762,FAM
N15,6.706848532897652,53.99998362630596,0.5005259161698693,2680.9295022855026,0.74782911548581,FAM
N16,91.16583960096139,53.99998016266587,0.5000086058418679,2660.334976688896,0.8004627446914176,FAM
N17,107.06575032394085,53.99976582419112,0.5223971522873729,2678.1717366956923,0.7057363008858496,FAM
N18,14.806331137079042,53.999981750667686,0.5033771246081925,2683.100982367381,0.8111443632378211,FAM
N19,0.3112260111255978,53.99991897606828,0.5001516804866369,2650.8245493705244,0.9156034443285894,FAM
N20,40.347630259557945,53.999909721458764,0.5109199106285172,2655.0678961229573,0.8426701262501702,FAM
N21,48.26316625728555,53.99989388065359,0.5124875122541903,2653.057758817713,0.8361330097897325,FAM
N22,13.546360377722863,53.99999997262081,0.5016425862629034,2657.421279087649,0.8280204427727093,FAM
N23,40.36401713071757,53.9999085997305,0.5099401412569685,2671.2141882856536,0.8018740008561244,FAM
N24,1.8875432460725108,53.99999621963792,0.5003402360592293,2683.2644678996585,0.9424604146994188,FAM
O1,2.3304786972024396,36.78647189251753,0.5000000001365317,2759.878347528441,0.5075093067201384,FAM
O2,4959.4281679521555,50.323315462096886,0.6238204931365618,2736.319341650508,0.669249498394822,FAM
O3,0.2957510897232112,53.99989613249445,0.5001305610508331,2737.9091812079087,0.6792360010995373,FAM
O4,4.57125164198186,53.99999566577797,0.5009495146043196,2743.602583983153,0.7226305638881275,FAM
O5,7241.030476026589,32.55913188681468,67.50361943429814,0.00020556598787795858,-26.18898524593766,FAM
O6,5.5195542921397305,53.99999416615356,0.501543401558331,2735.4775653608394,0.6937772466812151,FAM
O7,32.228182952401426,53.99993051204045,0.5076879223845093,2746.089328193948,0.7078387459191421,FAM
O8,0.13037438859208805,53.99980298276458,0.5001174540701568,2730.767520056685,0.6731078590488894,FAM
O9,0.01017134853786672,53.99898815952482,0.5009999940992919,2761.547773879525,0.6669665318325397,FAM
O10,58.38778843107252,53.99987166742259,0.5061470474035684,2743.700290682257,0.8482254599332303,FAM
O11,0.015708119551931077,53.999427819920406,0.5003070608714926,2737.814097891747,0.6607733196429025,FAM
O12,4230.500078047883,49.66402147207634,0.500028246328383,2737.8261382369083,0.7009958337282645,FAM
O13,106.21653419246945,53.99972613292956,0.5014547152346391,2735.0774092345687,0.7955568746782852,FAM
O14,41.08714564688671,53.999906356097966,0.5105229694974063,2711.330573075269,0.6889728390709985,FAM
O15,3.2955781711689838,53.99999314801335,0.5007328719503032,2725.4350774636123,0.7948438868144297,FAM
O16,0.0702586201695965,53.9999998762857,0.5000143654226257,2733.127243567456,0.7503333578582941,FAM
O17,71.45392956426849,53.999835117948564,0.5169495948446924,2719.5013904331477,0.6440545984347865,FAM
O18,92.59839314038311,53.999739940264114,0.5006768660889538,2709.2868849963,0.7163633708868729,FAM
O19,8852.0856436594,49.25757399457064,0.5000000000000001,2695.4614008250687,0.8343138557789556,FAM
O20,0.004864664043921607,53.998236082411196,0.5014251781397125,2696.4628393411604,0.7435127507460781,FAM
O21,2.739236290711233,53.99999245511727,0.5005984066337008,2693.898521848318,0.910815268852665,FAM
O22,0.372816919772319,53.999999089413414,0.5001112746878779,2696.7594666775803,0.7970657536676644,FAM
O23,0.0108109170220132,53.993840039990445,0.5002280254641446,2683.3559137801662,1.0485475532767814,FAM
O24,12.964692082096349,53.99998319633928,0.5030831522112887,2711.220729872627,0.7860506190905286,FAM
P1,74.46866406212541,53.99978700790436,0.5008966295692526,2679.732910184947,0.7635180677352921,FAM
P2,0.25950675020536096,53.99999925172094,0.5001236768888458,2715.1392598185134,0.6350656243526797,FAM
P3,7.942924201857593,28.384785038973057,2.474992076725597,2717.8969409072038,0.18935942664480857,FAM
P4,74.9351046733816,53.999807252603944,0.5066410397438449,2699.7988411385036,0.6145446769484139,FAM
P5,0.17051129613834348,53.999957863462726,0.5000875377987775,2728.859041915824,0.8255964603122976,FAM
P6,8176.151131623573,51.08492389224835,0.5000000000000001,2705.830654294323,0.8510394978311415,FAM
P7,0.09851987750265323,53.99999976683084,0.5000592865173829,2717.11129484532,0.5648405165946181,FAM
P8,9.397124215515268,53.79990993987813,0.5003398159845143,2711.7656296145506,0.644453443875383,FAM
P9,58.53811381986122,53.999857771751486,0.5034845160265661,2715.556067474154,0.6162346556552439,FAM
P10,0.38356565170930423,53.99999916769865,0.50011605881332,2712.774025524543,0.7003333322735233,FAM
P11,14576.980318975364,49.22713932548619,0.5000000000000001,2716.0717752880737,0.5788151799375181,FAM
P12,187.12960701192287,53.99949560338867,0.5001593976066819,2672.216438211636,1.000616222918871,FAM
P13,36.801542451286196,53.99991698218597,0.5097281572120508,2703.781843676814,0.7279819353627285,FAM
P14,53.36854838547458,53.99994234473657,0.5102038614166337,2756.2844574762007,1.0985765783081318,FAM
P15,52.95147950579633,53.99987304938389,0.5021697099227078,2675.2572519233036,0.7672045352124497,FAM
P16,3.0437058266585097,53.999994428777285,0.5006205735055838,2715.803846062612,0.754160507101212,FAM
P17,60.66186838116198,53.999862467404775,0.5119152414749103,2689.1023565470764,0.7370652201607912,FAM
P18,17.140280689355336,53.99999143884157,0.5047606347036592,2716.8351689606516,0.9866895628772763,FAM
P19,2237.102646316313,53.9999725565161,0.5000271881372721,2690.682895259394,0.7342740459559759,FAM
P20,34.81911320742188,53.999919934732326,0.5083927947073181,2670.730715121878,0.782004296776453,FAM
P21,116.8809790316584,53.99961203258924,0.5000726276288776,2648.8873750801326,0.7304828271201138,FAM
P22,190.3189204992168,53.99933879856986,0.5000075816282278,2680.8788589909213,0.7808900988589766,FAM
P23,9.79030228101044,53.999991402594226,0.5002676408781775,2796.40625306987,0.8203988350311114,FAM
P24,68.331360404159,53.99982907441015,0.537445604519686,2671.6584254673357,0.7911078170784677,FAM
A1,164.9637293107896,33.33318546182934,2.0455249442575414,2685.661185141735,-0.29361419399642147,HEX
A2,179.65503086199584,33.399852996982204,2.0769102917809996,2696.505034955118,-0.5143971274467155,HEX
A3,151.43994977653693,33.225968818793056,2.0572009765449266,2680.401235402117,-0.14023080731198312,HEX
A4,145.09920640756417,33.28330994305566,1.7615757310658031,2686.2985886344686,-0.19465419279769364,HEX
A5,90.5863819196162,53.999784273866496,0.5175554696914095,2669.247192485439,0.628379166146095,HEX
A6,63.49401464586879,53.99984043131577,0.5024962152176188,2662.4299161562794,0.6794531370736645,HEX
A7,19.420268191880744,38.16092179795057,2.70036153569321,2720.969472872323,0.005288258364457073,HEX
A8,21.856558993423505,37.03256070232687,2.952056206233297,2698.990967378232,-0.061123103628669344,HEX
A9,19.28723891434982,37.91412718978918,2.389312846117279,2713.110150523516,-0.05064822391170748,HEX
A10,24.546885523555034,37.9756827185872,2.6030228595625715,2738.9144879660444,-0.14686052735433916,HEX
A11,4055.765644319445,49.56089717742451,0.5000000000092901,2722.526575645623,0.6571716142451793,HEX
A12,39.83729260826374,53.99999996376107,0.5094554436867134,2844.130994143397,0.7392793100223202,HEX
A13,18.661796878376194,40.16757709924073,2.4198767081351695,2741.6942876833164,-0.046103735678963725,HEX
A14,12.94196001426699,37.882112774666616,2.7080777575659822,2732.3922932060373,0.3071103551119443,HEX
A15,21.017438068481976,39.21643697065811,3.087034006277494,2751.824095229848,-0.15301551414022754,HEX
A16,13.303681571833765,36.478547065182255,2.21587317031079,2822.016065486204,0.14230409228778207,HEX
A17,56.22353042920372,53.99990749454784,0.5072242754107091,2685.6480751330023,0.6446813495598492,HEX
A18,2.0557716468309195,53.99994186810825,0.5000818457548946,2683.8868273089884,0.8674806004179534,HEX
A19,16.38729051552106,38.685566226860765,3.04177687570793,2750.8812768467387,-0.14892099175499518,HEX
A20,16.243546709762082,39.367271720757955,2.4683565685032645,2701.7904491011996,-0.01702551709006799,HEX
A21,14.327533434479378,42.28271143655269,2.2332618712642547,2806.1868126535833,0.4679397783496848,HEX
A22,8.19167376645835,38.545856382808054,1.3782060051241636,2727.626793901995,0.0917325408282734,HEX
A23,43.33689410415025,53.999897564067545,0.5106566788377063,2737.2854057601644,0.9016921284093172,HEX
A24,13.385972641253034,53.999981735160226,0.5000398391143176,2677.422408631066,0.6397300202620896,HEX
B1,346.02902021940264,32.299299762580326,1.778421116082215,2733.9441258677944,0.14984106556483104,HEX
B2,376.8256201895146,32.142518191466614,1.7563745408237112,2779.6684971728646,-0.34397538437130243,HEX
B3,373.27325792018945,32.16826597324744,1.6965012573820446,2805.595046985964,-0.061142497140258344,HEX
B4,351.3181783738076,31.720956692704533,1.7255933943302042,2859.852702933574,-0.038073416291477424,HEX
B5,4.354006915555942,53.999905295023716,0.5009891790201502,2768.471725078306,0.7702488744632945,HEX
B6,20.173856202961304,53.99997258748775,0.503495989347059,2795.9029569625577,0.7667772817509215,HEX
B7,21.645321546658938,39.44117360381299,2.6500739039837975,2872.0265641306833,-0.12036743882031584,HEX
B8,5.735980329113641,40.79483789766899,1.3049075546334836,2805.991586052594,0.5184910431891834,HEX
B9,11.553878681511918,37.638079785634865,2.501433796043168,2813.431268231981,0.32076974849956186,HEX
B10,12.758253991943459,36.501240552790556,2.4241632803383677,2863.418365455107,0.024123336408933483,HEX
B11,59.874736306572686,53.9998641118265,0.5141197144654948,2745.686501557825,0.779965460921531,HEX
B12,37.18405547762802,53.999985904638905,0.5063003649614759,2764.9690266676957,1.1041933329783102,HEX
B13,5.24303185541174,42.63927302930081,0.5000000017822809,2864.8251580490773,0.1741902172206546,HEX
B14,77.61970007834691,53.99981983974207,0.5294574487363509,2843.165284294495,0.44202642033897954,HEX
B15,5.89575496784632,42.88176645237311,1.2669024499493604,2855.738250670313,0.3352275206606497,HEX
B16,4.931180048776667,38.33163833788559,0.500000000006166,2821.2133164841694,-0.18448265825093868,HEX
B17,21.474905351506795,41.045717732446846,0.7871342527422488,2748.8708317071596,0.7034405854930518,HEX
B18,61590.31540713249,51.99395145267607,0.500000158145748,2831.8278519633072,0.8044624556350793,HEX
B19,14.552586417250701,38.25880994240453,2.3951902863846377,2796.2821358314245,-0.01362570739036494,HEX
B20,11.178537241647899,37.245764723023086,2.052242908072733,2765.9739624946956,0.07483146551114149,HEX
B21,17.22490799045077,35.11211838277005,2.739745694752132,2718.334443541163,-0.01972054182144098,HEX
B22,27.900574361977398,38.256956275983,3.172122942074572,2709.9581202434915,-0.2998184666244394,HEX
B23,9.607704235157108,37.14156010868959,1.86385145004503,2705.152900268742,0.377990395377284,HEX
B24,92.38886316757396,53.99975621150977,0.50275390326601,2711.416755005697,0.6825898786994689,HEX
C1,180.8279566142117,36.217033227365796,1.8745321574388842,2697.8615652260164,-0.2552586716370018,HEX
C2,183.2502571279961,36.38202651237344,1.8594837944988603,2738.0943759424913,-0.11821444555410483,HEX
C3,181.25630392495813,36.28800516652476,1.7631370918042684,2751.3694241114135,-0.06849925840773353,HEX
C4,166.91922271989375,36.37538973341568,1.7091874026725267,2765.6441957381035,-0.14130877563560093,HEX
C5,150.69862798732564,36.85368980710286,1.7266996297551653,2732.055920216591,0.19283620114889397,HEX
C6,47.99931604309222,53.99989493800308,0.5125416256836627,2744.0131444328003,0.78811440179793,HEX
C7,15.830627769290043,34.99626006120589,2.517559269928519,2784.4676445997607,0.07018396466769243,HEX
C8,21.309283200603343,38.64212542725151,2.6074599304661996,2747.9333468705813,-0.015921182401175647,HEX
C9,14.340672020239172,36.68191762805424,2.3306055764589435,2759.003619640825,-0.22733300345815483,HEX
C10,4.033346733172266,53.992724441891305,0.5000960687482398,2757.16368694459,0.8056509945887333,HEX
C11,0.8161847680525796,53.99994169959269,0.5001511014923304,2739.6147686837016,0.9952187946967678,HEX
C12,23.562820439938378,53.999946654132124,0.501288750117088,2737.0027125216407,0.7183902396476424,HEX
C13,9.335103177266655,37.45044357555376,1.4694247866791137,2777.431991025119,0.2273549319827088,HEX
C14,16.214051293801344,45.03004916878196,4.727456964652952,2808.1754804719794,0.2836128913630118,HEX
C15,13.543429339336875,36.64478835435246,1.398636705766518,2830.655769449411,-0.15234048514324527,HEX
C16,2.058001071680195,53.99999481629539,0.5006921589307696,2780.389772722714,0.7492504156942732,HEX
C17,22.875036041542444,53.99999999325321,0.5092011213236577,2751.670401253531,0.8973644839391071,HEX
C18,1.3657813167118888,53.99999837714691,0.5001832502562654,2832.5912799458683,1.0195641221333922,HEX
C19,7.214004109444994,37.13821909410073,2.169962627811611,2755.002239410973,0.1069970604376655,HEX
C20,16.410863832459295,53.55504241947097,2.947259270492511,2737.297020730907,0.5110014301302017,HEX
C21,8.322480729185548,36.656365000877,2.152140235619015,2839.6484404401076,0.07212937842032502,HEX
C22,3749.2950843413932,48.85456698561313,0.5000000003170262,2774.298845946753,0.5477716783335443,HEX
C23,0.8258718585831275,53.99999918054899,0.5004721770472651,2779.6849009371053,0.7209788130299106,HEX
C24,63.003998077458846,53.999851338992165,0.5145806008424475,2712.685589646401,0.674306350752639,HEX
D1,350.12997437777517,35.60337165562039,1.4467047138860154,2700.74022375075,1.1665931617230234,HEX
D2,434.2192268190281,35.93643958558152,1.545302806877384,2816.9251083152826,0.21410544941880402,HEX
D3,347.42562153183565,35.768951932081265,1.6152013443961986,2718.3023610818627,0.15743702815460534,HEX
D4,365.03812474645065,37.04381714546711,1.445747464135072,2757.436200067603,0.7206406139089305,HEX
D5,34.099234630481305,53.99992685230308,0.5091602653566983,2750.748039946147,0.8952944391906588,HEX
D6,6.937128689153383,53.99999548787536,0.5013615813124331,2746.3979520262005,0.815233136620366,HEX
D7,3.736164369532446,53.99999761981969,0.5004040781314518,2797.473067890531,0.8907013579987664,HEX
D8,9.283275190795385,36.26636688544464,1.6387742886887344,2787.303641399499,0.06259892106773163,HEX
D9,7.070584950875959,42.70077891380402,2.3993464827423368,2820.904790494834,0.39973312301820774,HEX
D10,0.2920085306577107,53.99999980175518,0.5000162396923022,2809.9727130321203,0.9363387149811776,HEX
D11,3.2432892776569866,38.31131404901527,0.5000000000032486,2825.3234633971424,0.5150729348088241,HEX
D12,3.566144646504142,53.99988599854573,0.5010868070637773,2761.966132214489,0.9151189725142822,HEX
D13,6.245345716481478,41.08177055391997,2.819432845348585,2786.84704580208,0.2640681257743814,HEX
D14,2.7876206399429635,36.71695532345461,0.5000000006588515,2855.5728309025494,0.45168736403713855,HEX
D15,2.436362347563338,38.85405198150817,0.5000000000000001,2812.937604803543,0.4085467771152546,HEX
D16,2.287298059054052,53.999997913219154,0.5006578669455432,2782.6997863469414,0.6139235850209839,HEX
D17,156.57088272054693,53.99986912970471,0.5012288131290203,2831.102066819588,0.8912017575793094,HEX
D18,58.27084253241969,53.99987214306302,0.5055665270688791,2811.389720908017,0.8064814269939554,HEX
D19,104.8570545822389,53.99975506369963,0.5198553456645562,2760.690902701479,0.8609307346199069,HEX
D20,7.974744061336492,38.72187199902829,1.9530848007901829,2787.553858664177,0.3418852674199167,HEX
D21,18.497771156722862,37.57509902118058,2.856571234592743,2733.6526817811628,0.007101667660809261,HEX
D22,16.585589984831632,38.55410008294383,2.3540698845431183,2807.389744154317,-0.23032489476769266,HEX
D23,16.81154148177086,53.999966671266115,0.5003637939520686,2734.5253234638553,0.8602853062753029,HEX
D24,2.730630293763454,53.99815013728018,0.5003232310801617,2757.347785357775,0.778071875098931,HEX
E1,87.56814127127576,39.60410931977908,1.8218381322247945,2734.889107737106,-0.4793618419735863,HEX
E2,144.68767604748808,39.23285213185712,1.6859395638586425,2744.1770512159073,-0.159945011078773,HEX
E3,16.8486009828124,53.999994569897126,0.504036810747798,2700.7799704449217,0.9707106832134181,HEX
E4,4.821492418813762,53.99999607935907,0.5011540745627603,2727.096731334894,0.7657901756025058,HEX
E5,45.81736335406504,53.99989686184812,0.5117388359303615,2713.9577293624106,0.8332179640380376,HEX
E6,0.45997845516262714,53.99998574309955,0.5001671440760498,2709.372319702659,0.828955142900988,HEX
E7,17.552916935304705,38.59940175696537,2.546312650823049,2762.278413393617,-0.38297601117147495,HEX
E8,19.81639543969478,37.25948402963523,3.0886515640484893,2785.317435695383,-0.4538795103967222,HEX
E9,1.7574842554087695,53.99990665639186,0.5009898078374003,2740.155239327662,0.7815890070378416,HEX
E10,2.2273875472753843,53.999994715419376,0.5006538918357445,2693.8605554898977,0.7624550213613175,HEX
E11,3841.5507724458557,49.05176317634425,0.5000000000437221,2831.8479051638424,0.8597507480426518,HEX
E12,8162.912950188908,49.27482195831623,0.5000000000000001,2725.908502792253,0.7892406982389402,HEX
E13,14.54511556836445,36.913999960115,2.8391148036917477,2776.390015194285,-0.19434105606083008,HEX
E14,11.833344116980642,37.35863525622316,1.6701024590122466,2803.934495154651,-0.3813092742778151,HEX
E15,5787.319147051995,50.02142309611749,0.5000000474388462,2752.4200467975934,0.8090463807209274,HEX
E16,43.75619403626479,53.999903004997954,0.5040985322364445,2749.522405438696,0.7823909026388842,HEX
E17,94.81915173636003,53.99977067687152,0.5164698373953219,2740.3801878586655,0.8235500996906648,HEX
E18,567.0122265020381,53.94365836920249,1.3976708771230082,2761.6768757856394,0.7527312477508009,HEX
E19,13.362643747025274,36.38012143750017,2.2914156042353477,2768.9277768128386,-0.13641668474493027,HEX
E20,15.834949649839997,41.273290672078886,2.551107195887266,2819.113897869588,-0.2162073615981169,HEX
E21,36.26325518993826,53.99991893268954,0.5081834369547196,2714.421100861799,0.9632102072976121,HEX
E22,1442.8143144432795,49.04390272838865,0.5000000000000001,2722.078929832876,0.7753822826979556,HEX
E23,0.09581515702285515,53.999999759205544,0.5000299671838266,2699.4775220179167,0.7213101280364019,HEX
E24,6.359798604285288,53.99999625140243,0.501185908066395,2694.145979746886,1.0461039789342064,HEX
F1,300.2749242762675,38.60646051691115,1.4699835221324324,2760.975763571527,0.15512183697229903,HEX
F2,320.9709249181972,38.289626161895534,1.5749401087552823,2798.9175614544192,-0.34925805151714334,HEX
F3,5.823449057182074,53.99999254854649,0.5016433391092091,2779.4854064834913,0.8561824160736728,HEX
F4,186.8491206278893,53.99951509808369,0.5055385711950141,2760.2618543114177,0.8357874350121236,HEX
F5,41.78115537237227,53.99990772057607,0.5119852453856464,2737.628903865845,0.8057672559384991,HEX
F6,7.6589801997767495,53.99998480300669,0.5018982150073915,2765.8485165078355,0.8866845953000863,HEX
F7,93.4615649249853,53.99998468209326,3.6388023220204824,2843.5070879600858,0.2338371703818296,HEX
F8,4.573716351195887,38.03508350835055,0.5194780198067137,2804.003921878674,0.24379373927482176,HEX
F9,0.1769642214879923,53.999999886037926,0.500010269648189,2806.9421188864912,0.9220124586010582,HEX
F10,12.738602028966852,53.999976822725024,0.5011504140956852,2791.506831176817,0.9164723327456432,HEX
F11,59.5039433046843,53.9999253838285,0.5045255473152825,2888.963635689841,1.0275655265444834,HEX
F12,8.676327824031272,43.10347258191673,1.7097389510012417,2833.4579564957216,0.3738721339750267,HEX
F13,2.6434658040749595,40.53402400835443,0.5000000001813734,2824.1298256708196,0.4556123593111639,HEX
F14,6.3997322708193565,53.99999897172823,0.5003463936280328,2835.563738501256,1.0124857532155718,HEX
F15,5.994880381112864,53.99989997632714,0.5010187471929659,2802.7781504686886,0.8289546342289954,HEX
F16,0.9022058594372311,53.99983504128226,0.500023747338985,2843.305408157829,0.961921094045743,HEX
F17,26.93289091768338,53.9999750794479,0.5007419454473044,2798.9945085725285,0.8769538835351097,HEX
F18,58.07350544271867,53.99992980897481,0.510974588749227,2799.474526104022,0.8944364865914469,HEX
F19,3.3222019413460075,38.479674904655425,1.2350211545618297,2834.111143866599,0.2919092223541328,HEX
F20,9653.109274066637,48.959538552489434,0.5000000043077347,2809.6579626633616,0.22085734527948186,HEX
F21,83.27924700127073,53.99990166786978,0.5009788947527345,2796.6113402239585,0.7890118855912441,HEX
F22,7.7240129067048064,37.9647179941985,1.83370939701398,2785.2442103947155,0.20259984763595296,HEX
F23,16.548668524867935,53.999991817532894,0.5024184774059298,2818.9445791241064,0.9535995642937302,HEX
F24,2.006780979092923,53.99999890151269,0.5001692337016366,2868.9367941511878,1.1747632093720675,HEX
G1,8.280623089204285,35.81736134907872,1.6993097397015189,2738.982217611348,0.10741102354165839,HEX
G2,10.596803453570722,35.29091827190474,1.732575134318393,2780.950816265269,-0.10750111542056519,HEX
G3,162.88829318279272,53.99945033968178,0.5000075635559281,2724.478963002732,0.8245330883201064,HEX
G4,95.32957703545912,53.99973183942182,0.5004230737841684,2736.7059550801073,0.7821431786490158,HEX
G5,6.325766538175327,35.28456605415738,0.5000000000000342,2765.364192507489,0.21375825227231005,HEX
G6,81.97681167426177,40.01345732158209,1.6434927832391002,2763.51527904558,-0.020191737571649025,HEX
G7,12.62546305961572,36.13470051933964,3.4066156675934143,2745.5484088191165,0.05689766020465219,HEX
G8,149.69917732111298,53.628618479018805,2.3230657451965193,2793.671058899134,0.401851011039366,HEX
G9,15.575186373870707,38.52705015198612,2.079799498364304,2778.2011870358315,-0.2003527209751394,HEX
G10,17.628455620314686,35.54960559447925,2.5683793943831796,2807.1727779631565,-0.394468913390979,HEX
G11,3.635247218651216,53.999995429830214,0.5002444503841238,2799.086471135274,0.9329810034909585,HEX
G12,14.159024300098167,53.99998904812607,0.5000518605407904,2804.5051314056773,1.054317458760272,HEX
G13,7.996534788854485,35.881692690534855,2.0434639895040196,2796.6287351778615,0.28361315892443306,HEX
G14,7.265330963209146,44.71089985151608,0.500000000005385,2825.361255814311,0.4938343991542617,HEX
G15,12775.373217995322,49.416096138793726,0.5000000001945062,2827.969982017197,0.9125005473094597,HEX
G16,15.067924039220575,42.4293689731727,3.166899162775252,2821.733308812701,0.1566057188984522,HEX
G17,18.262311187411473,38.45468791823274,3.688353184884392,2842.68248665807,-0.28853094803401563,HEX
G18,32004.418605965395,53.99710617989497,0.5259146651374176,2790.7756554553534,0.8341292546378872,HEX
G19,6.428828033746688,37.097628138328346,0.500000000018176,2783.5365029372483,0.0707311034750124,HEX
G20,10.664838010917286,38.309525768756316,2.279382095911306,2776.2688916551047,-0.09269175304247669,HEX
G21,4580.53921829729,50.006907987891196,0.6819425412312551,2882.9800057322036,0.34567707027208683,HEX
G22,3.210885779812773,40.59275012399877,0.5000000000000103,2785.5318209831908,0.2634991578801483,HEX
G23,65.6616273378038,53.99992209282909,0.5035061968173017,2752.333918262577,1.1504184111274942,HEX
G24,57.883488268926726,1.0486682636860268e-10,2.692168985025446,2692.0394165243765,0.5103089937375367,HEX
H1,181.77668351160548,39.78105044157319,1.3892198492190873,2797.5765806757313,0.17377719025037408,HEX
H2,192.29656680161835,40.16292869337485,1.2770467048833165,2829.51446075245,1.0697064803740155,HEX
H3,214.56635559746786,40.41097332961055,1.5981614564485975,2879.5543493491377,0.27662971507138745,HEX
H4,2.7315823922332356,53.99999942740245,0.5002549663787088,2806.5583775682626,0.9244806005458375,HEX
H5,54.08782186224482,53.999881634502884,0.5070151665486579,2777.508679514066,0.8294168540626765,HEX
H6,257.07276555492757,39.40822153504403,1.263248372215238,2783.0022254259165,1.33321355990265,HEX
H7,0.24183853353792983,53.99995163418216,0.5000044673394719,2844.798239753321,0.9334582758425498,HEX
H8,16.50848052198478,53.999994248022226,0.5019274984647962,2779.6242235495947,1.1003247193775778,HEX
H9,8.038287279126616,39.28793712784534,1.2518019413177903,2834.494351418836,0.20498008982430854,HEX
