,F_0,F_1,F_2,F_max,deltaF,R2_score,C_half,dFdC_half,C_lift,C_slow,deltaC,Fluorophore
B1,3115.445350841009,3377.3206654676565,4151.792183945396,4413.075753797437,1297.630402956428,0.9968207415583437,32.542378741465015,338.81834037458265,29.95,35.14,5.190000000000001,Texas Red
B2,3175.7049981666837,3452.390925005323,4286.525401183004,4563.502232482979,1387.797234316295,0.9974545144937731,32.456174913129274,366.07891475539077,29.91,35.0,5.09,Texas Red
B3,3209.8179589103593,3491.7935287679175,4346.851119720573,4628.709690913306,1418.8917320029468,0.9973087392257033,32.37453664666584,374.9513993498522,29.82,34.93,5.109999999999999,Texas Red
B4,3228.7017583569545,3486.5817410645077,4266.366383854646,4523.255382137832,1294.5536237808778,0.9972175199690156,31.94076477535745,341.9681631298272,29.43,34.46,5.030000000000001,Texas Red
B5,2904.416050234591,3151.7355605969565,3059.1418093532084,3198.7805510978706,294.3645008632798,0.9591898666414207,6.332537271937408e-22,1556.1518920765177,0.0,96.99,96.99,Texas Red
B6,3174.224039792181,3174.224039792181,3196.119944881272,3327.8540637629203,153.63002397073933,0.9819843118437079,5.674939726332359e-22,18.414610340612953,0.0,1.83,1.83,Texas Red
B7,3143.541059948871,3289.4857343695912,3322.726657719149,3363.6510079054115,220.1099479565405,0.8842175183939885,41.263786823056634,26.274905467874074,35.22,47.31,12.090000000000003,Texas Red
B8,3217.536270429162,3237.088191636663,3265.9376436628586,3271.8422293684953,54.30595893933332,0.27066554896896755,41.665072426650255,14.477560902959922,37.73,45.6,7.8700000000000045,Texas Red
B9,3248.327417497167,3260.2999719223208,3319.9570495504845,3327.5640754850156,79.2366579878485,0.734586902795793,45.255093203356374,37.18475707923787,35.9,54.61,18.71,Texas Red
B10,3146.4714139437783,3274.910198017188,3305.7745495170943,3339.354623976949,192.8832100331706,0.795386595515172,41.01739603258784,24.262987506557984,34.83,47.21,12.380000000000003,Texas Red
B11,3162.1874722949456,3240.256395246937,3256.2874270605967,3350.972816186511,188.7853438915654,0.9367368997216203,53.90776639807441,7.51711610127497,53.25,54.57,1.3200000000000003,Texas Red
B12,3185.562600204923,3310.3967430001926,3395.555915275507,3541.6573564943806,356.09475628945756,0.9002243486642866,53.99997758993631,37.58412060525314,53.34,54.66,1.3199999999999932,Texas Red
B13,3105.4541448917385,3288.215249051202,3291.5401524874824,3377.676352451381,272.22220755964236,0.7270351972474683,40.00286917249963,2.020312192989666,38.57,41.43,2.8599999999999994,Texas Red
B14,3160.5621896873567,3248.5521059945177,3254.7617895625554,3297.3317696605313,136.7695799731746,0.8439551390288142,42.25555418130443,2.931366063217103,40.88,43.63,2.75,Texas Red
B15,3180.7480108566433,3258.883784602016,3265.167987818807,3304.028756054216,123.28074519757274,0.7946844743195358,42.768453045636704,2.2269823382325273,42.11,43.43,1.3200000000000003,Texas Red
B16,2918.050508472054,3139.1298685579677,3148.5367761471593,3251.1284460159736,333.0779375439197,0.9361809357270683,41.266181751802264,8.45770768626926,38.51,44.02,5.510000000000005,Texas Red
B17,3146.6303994581713,3212.853016940261,3280.0723463614668,3386.5525760558776,239.9221765977063,0.9929698031963725,41.36569510267558,28.665795949901668,39.69,43.04,3.3500000000000014,Texas Red
B18,3222.2768849362665,3313.0139173382454,3393.6117604228657,3498.2443674210717,275.96748248480526,0.9459612643075967,53.999779935521886,35.337368307976156,53.34,54.66,1.3199999999999932,Texas Red
B19,3023.7227917021737,3181.925972393699,3217.333588203443,3263.385695614383,239.66290391220946,0.919567721774776,40.44963143453366,23.277110722012576,36.09,44.81,8.719999999999999,Texas Red
B20,2992.3073921175164,3136.91179444131,3167.319318409237,3206.829217576383,214.52182545886672,0.8951715048646658,39.460084341114225,20.572964275674984,34.97,43.95,8.980000000000004,Texas Red
B21,3036.055359858962,3116.4818598031466,3143.2884408913415,3157.6622094100526,121.60684955109036,0.8269540651939047,39.48784479403642,16.29314878168768,34.98,44.0,9.020000000000003,Texas Red
B22,2955.5191078803578,3113.970555608151,3147.9653371351956,3191.557510910645,236.0384030302871,0.9265828029076457,39.88394737459984,23.809694922670634,35.05,44.71,9.660000000000004,Texas Red
B23,3059.6576635240326,3068.6475848275904,3135.5832421810182,3144.578026473987,84.92036294995432,0.8522609140518272,46.996264402287466,41.15929493135454,35.71,58.28,22.57,Texas Red
B24,3019.9474620777346,3055.2648378720905,3056.143272209935,3099.3990752799805,79.45161320224588,0.8313559396460092,53.999884953792176,0.6640240575510951,53.34,54.66,1.3199999999999932,Texas Red
C1,3054.7029799966003,3187.107085322709,3590.716576809099,3723.362007911867,668.6590279152665,0.9981567423610577,36.21201333744903,177.1878739205272,33.67,38.75,5.079999999999998,Texas Red
C2,3131.0601149905197,3268.468353854911,3678.7761221693977,3816.1679136543476,685.1077986638279,0.9981729944704713,36.41486710269345,179.5027275790681,33.91,38.92,5.010000000000005,Texas Red
C3,3151.949681412005,3289.3890941754057,3708.609170890751,3846.0747406895207,694.1250592775159,0.9979771492705343,36.295205690727116,183.7527374885217,33.81,38.78,4.969999999999999,Texas Red
C4,3142.6148800756305,3267.4892385255343,3642.101398009884,3766.961730300658,624.3468502250275,0.9970233487575524,36.409884563123704,164.19458436202086,34.08,38.74,4.660000000000004,Texas Red
C5,3126.0465180995307,3248.226353323333,3600.2339424956403,3722.1975136027713,596.1509955032407,0.9973365953046064,36.97798210126653,153.4497143784473,34.49,39.47,4.979999999999997,Texas Red
C6,3157.143767024715,3296.547205843849,3503.8460022757145,3658.617588108137,501.4738210834221,0.9571009020000015,53.910276777632234,88.80272340211395,51.96,55.86,3.8999999999999986,Texas Red
C7,3194.0487205082454,3234.3183527189212,3287.136637663833,3294.178822658104,100.13010214985843,0.8828528024727135,38.51996748633959,31.99178381396801,30.95,46.09,15.140000000000004,Texas Red
C8,3106.9638872552177,3176.0456208076153,3224.68689078796,3231.3903852842636,124.42649802904589,0.848733521318831,37.99840222052786,28.671523366866165,32.18,43.82,11.64,Texas Red
C9,3071.409247017746,3181.582147893466,3213.3838623238794,3233.6012931525065,162.1920461347604,0.590565446264993,37.66552576617145,17.863046395143517,34.16,41.17,7.010000000000005,Texas Red
C10,3178.518350990576,3270.861657735787,3319.6517391149932,3428.90387685564,250.3855258650642,0.9214543196359526,53.9999162665108,21.692049435999202,53.33,54.67,1.3400000000000034,Texas Red
C11,3114.563012203596,3211.6092758658538,3232.151216240155,3349.5275485220145,234.9645363184186,0.7743882938326415,53.99996896218916,9.571845629324065,53.33,54.67,1.3400000000000034,Texas Red
C12,3130.2533348714483,3175.592655647163,3186.5173951188744,3277.7770009469727,147.5236660755245,0.9833790459677667,40.394982455221594,2.912192276437893,37.45,43.34,5.890000000000001,Texas Red
C13,3129.470587993655,3250.605021067186,3256.4146414448046,3285.0924512781535,155.62186328449843,0.609702315812046,31.975660058829227,8.955808802932319,26.31,37.64,11.330000000000002,Texas Red
C14,3091.057832286199,3196.469607453568,3201.0948996830452,3220.6498801707985,129.59204788459965,0.6375466150869982,31.410613020466418,11.42864347747849,23.04,39.78,16.740000000000002,Texas Red
C15,3110.030629584976,3251.3053568282785,3257.472380326644,3305.414030170871,195.38340058589483,0.7576080685763584,37.205065810231424,10.538778954729029,31.61,42.8,11.189999999999998,Texas Red
C16,3151.8215044761446,3973.7683813382896,6042.92893090867,6896.823614681109,3745.002110204964,0.9274863006680756,49.32066705255628,895.0142206432968,48.66,49.98,1.3200000000000003,Texas Red
C17,3145.527316490592,3278.803645052007,3378.272467204032,3533.4917280411814,387.9644115505894,0.9492341701657598,53.99990433182245,43.8968113231266,53.34,54.66,1.3199999999999932,Texas Red
C18,3193.25407646929,3304.2404463205394,3337.812096885781,3471.18466571222,277.9305892429302,0.9456976653629536,53.999951393935,15.338064768464378,53.33,54.67,1.3400000000000034,Texas Red
C19,3028.9786844861105,3151.237784513092,3150.87737890783,3185.9596126981105,156.98092821199998,0.7887424209814933,33.43696990142732,8.417753891214945,26.26,40.62,14.359999999999996,Texas Red
C20,3133.8441480403867,3146.80724520013,3156.5492839292074,3159.248868171338,25.40472013095132,0.07546759463119168,44.78198693477227,4.233387369145334,43.6,45.96,2.3599999999999994,Texas Red
C21,3061.0804549869863,3203.9079103070535,3202.0325437547067,3255.4751944465306,194.39473945954433,0.8711195213712735,38.436125485172695,11.608121394104334,30.37,46.5,16.13,Texas Red
C22,3132.240056049985,3141.0935849055886,3148.876910536665,3151.1333303167703,18.893274266785284,0.3809259985992812,43.04945246959211,3.3251332018071853,42.07,44.03,1.9600000000000009,Texas Red
C23,3154.446946829709,3238.901824259361,3304.9161519886866,3403.0487379160036,248.60179108629472,0.9491503746688502,53.999900482421836,29.053391888044963,53.34,54.66,1.3199999999999932,Texas Red
C24,3043.981784335451,3088.4920783933144,3089.9866714466116,3144.469668735709,100.48788440025828,0.868757933840142,53.99998879323868,1.0032379651200483,53.34,54.66,1.3199999999999932,Texas Red
D1,3106.6143188065557,3424.426588091111,4232.130041495107,4582.190217799194,1475.5758989926385,0.9992222639220811,35.780655377782494,349.69784710469224,33.64,37.92,4.280000000000001,Texas Red
D2,3242.4940245644484,3569.661601955274,4507.961119685265,4835.409907375476,1592.9158828110276,0.9993683715670065,36.13087405360402,407.6019732737817,33.92,38.34,4.420000000000002,Texas Red
D3,3096.5429558559495,3361.9223456164286,4129.907154013553,4395.5227469489255,1298.979791092976,0.9992741808387932,35.93593543126904,334.71934059875946,33.63,38.24,4.609999999999999,Texas Red
D4,3213.7519771801385,3514.3700229883516,4334.479883820865,4634.0998560497965,1420.347878869658,0.99958413360343,37.20667100228511,355.16739572311644,35.13,39.29,4.159999999999997,Texas Red
D5,3197.9448859281474,3286.784485868105,3324.6105534940593,3430.504054352333,232.55916842418537,0.9263803549246896,53.99993627283082,16.889216048344256,53.32,54.68,1.3599999999999994,Texas Red
D6,3147.9479255378988,3189.49558868964,3192.8186603311988,3285.2877671779024,137.33984164000367,0.9795554471307084,37.215567956437134,1.9258531618434596,36.56,37.87,1.3099999999999952,Texas Red
D7,3193.6438272658884,4358.992114253387,7462.71914677516,8646.541919317304,5452.898092051415,0.18890629337658038,49.28076365358533,1341.9153659088709,48.62,49.94,1.3200000000000003,Texas Red
D8,3068.9313696136524,3190.4716132666613,3219.6687877411387,3252.082837851022,183.1514682373695,0.8972500978491115,42.554953023461245,28.46229882988304,34.26,50.85,16.590000000000003,Texas Red
D9,3110.9396211713793,3240.595431427274,3252.2021000878763,3278.003211986758,167.06359081537857,0.7825417286482852,33.39121982621117,14.934997273431406,26.38,40.4,14.02,Texas Red
D10,3199.0685331232407,4198.3293412250605,6709.197485741679,7734.587725498466,4535.519192375225,0.982067322346561,49.61719449151428,1086.0472713658792,48.96,50.28,1.3200000000000003,Texas Red
D11,3146.6504462123567,3233.10605493139,3243.455620686843,3251.8460844887045,105.19563827634784,0.5114422827985912,29.72593939813266,11.251558698098863,22.53,36.93,14.399999999999999,Texas Red
D12,3145.9433749842005,3200.7476462605932,3210.270640752213,3321.8229458864967,175.8795709022961,0.9871606834001021,39.74150868975207,3.3343004712211086,37.94,41.55,3.6099999999999994,Texas Red
D13,3033.3518267161176,3189.977454609966,3196.6409947723523,3233.9393197248232,200.58749300870568,0.8781276773720336,28.154149621203175,4.188227883085153,26.2,30.11,3.91,Texas Red
D14,3157.3719504225533,3281.6149713809505,3289.1306572780704,3313.4453867831776,156.07343636062433,0.7734622801232236,26.95505094243517,4.832699253402992,24.59,29.32,4.73,Texas Red
D15,3125.3482692393577,3254.7085720456603,3262.7478857611777,3288.159444475691,162.81117523633338,0.766395425750203,27.974179636862413,6.364106250308507,24.77,31.18,6.41,Texas Red
D16,3205.9490526360114,3271.1726073660216,3450.749041013656,3515.9444659440915,309.99541330808006,0.04094770195478825,53.99986390075592,77.63756554358442,53.34,54.66,1.3199999999999932,Texas Red
D17,3263.2114026525082,3393.900539964561,3558.5951758449983,3705.2828974749204,442.0714948224122,0.9588144197739279,53.999869133332695,71.7663804466942,53.34,54.66,1.3199999999999932,Texas Red
D18,3199.2527889808475,3251.0299461546,3254.7433072794606,3364.584031826096,165.33124284524865,0.9765036658494983,38.485115413625216,2.1954160861362517,37.83,39.14,1.3100000000000023,Texas Red
D19,3144.3895046366147,4125.630899281945,6690.431008178141,7680.343678751095,4535.95417411448,0.15284391669168562,49.13232512091351,1113.0552098543765,48.39,49.88,1.490000000000002,Texas Red
D20,3083.5974091094895,3157.6608707997457,3186.6809976636605,3201.427033778016,117.82962466852632,0.8676916327225832,49.12565149190041,62.93467007154003,29.07,69.18,40.11000000000001,Texas Red
D21,3091.994745879979,3102.292128010643,3162.2832352551454,3163.5466394099776,71.55189352999878,0.8630689093774419,53.99999999999963,66.73090757676972,35.24,72.76,37.52,Texas Red
D22,3059.4875530364047,3192.990542331772,3215.227418970678,3270.183535320593,210.69598228418818,0.9284390323922987,45.188368762152386,24.29183719439254,37.65,52.72,15.07,Texas Red
D23,3147.5052201228937,3222.0590566340175,3230.3658225684626,3321.1400564723517,173.63483634945806,0.9758951465619384,53.9999927723287,4.1799727060968035,53.34,54.66,1.3199999999999932,Texas Red
D24,3066.0507376415985,3103.9307550511576,3115.1167851843907,3185.7175698956203,119.66683225402176,0.9454793924901266,41.53277030303922,4.21216689956478,39.56,43.51,3.9499999999999957,Texas Red
E1,3135.7189841797663,3194.417380964519,3406.9790351705747,3465.587574682503,329.8685905027369,0.9803728907989852,39.968347978944664,96.72484082044257,37.08,42.86,5.780000000000001,Texas Red
E2,3179.788304012303,3290.863430772741,3627.681750401389,3739.218633084583,559.4303290722801,0.9937793787161784,39.26900501986389,147.4823545447937,37.06,41.47,4.409999999999997,Texas Red
E3,3120.8284572070124,3185.519779707254,3187.357928104126,3266.5712328030436,145.74277559603115,0.9261433468264413,53.999999815597526,1.314661348622172,53.34,54.66,1.3199999999999932,Texas Red
